energy-kcal_value,fat_value,saturated-fat_value,carbohydrates_value,sugars_value,proteins_value,salt_value,sodium_value,energy_value,off:nutriscore_score,off:ecoscore_score,cluster,code
446.0,14.0,2.1,69.0,1.2,9.5,2.6,1.04,446.0,17.0,45.5032693093584,0,8057094340965
365.0,7.0,0.9,58.0,6.1,13.0,6.061229070705468,2.4244916282821873,365.0,2.9960358497069977,76.0,2,8410575600376
344.0,1.0,0.2,75.0,0.5,7.6,0.0,0.0,344.0,0.0,12.0,2,8410324160113
339.2182325527606,1.0,1.0,72.0,3.0,12.0,0.0,0.0,1464.0,-1.0,45.5032693093584,2,8420278100028
396.0,20.0,14.3,43.0,2.0,6.3,0.8,0.32,396.0,16.0,42.0,1,3392590800113
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,12.0,2,7501186861421
371.0,1.0,0.3,81.0,6.0,8.0,1.5,0.6,371.0,11.0,25.0,2,8436583953075
450.3,19.2,11.1,64.2,34.4,3.7,6.061229070705468,2.4244916282821873,450.3,2.9960358497069977,46.0,0,4710273490021
372.0,7.0,1.3,58.7,0.7,13.5,2.0,0.8,372.0,13.0,62.0,2,01780680
353.0,1.1,0.3,75.4,0.2,9.0,6.061229070705468,2.4244916282821873,353.0,2.9960358497069977,27.0,2,8426633001016
324.0,21.0,0.2,60.0,0.9,11.0,0.1,0.04,324.0,-6.0,75.0,2,8426904174210
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,15.0,2,8436536675863
339.0,0.8,0.1,71.0,1.2,11.0,0.01,0.004,339.0,-1.0,77.0,2,0927239057523
361.0,0.6,0.1,82.0,24.0,5.5,1.0,0.4,361.0,10.0,25.0,0,8435173012888
344.0,1.1,0.4,69.5,1.3,13.0,0.01,0.004,344.0,-2.0,45.5032693093584,2,8002213004037
468.0,19.0,3.9,69.5,13.5,4.4,0.69,0.276,468.0,13.0,25.0,0,8423086021271
210.0,8.3,0.9,30.0,0.0,3.7,0.0,0.0,210.0,0.0,-2.0,4,00643307501521000955
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,0.0,0.0,597.0493601720625,2.9960358497069977,27.0,2,8437018981113
586.0,32.5,9.9,29.0,1.0,24.9,6.061229070705468,2.4244916282821873,586.0,2.9960358497069977,15.0,1,7405906985001
220.0,10.3,2.2,7.1,0.6,22.6,1.2,0.48,220.0,4.0,79.0,4,8437010102738
344.0,2.0,0.5,68.0,3.5,12.0,0.03,0.012,344.0,-4.0,45.5032693093584,2,8410069018120
365.0,1.3,0.2,78.6,0.1,7.0,6.061229070705468,2.4244916282821873,365.0,2.9960358497069977,13.0,2,8436015596757
81.0,0.9,0.1,15.2,2.5,2.1,0.5,0.2,81.0,-3.0,79.0,4,8428159006056
136.0,2.4,0.4,21.1,2.7,7.6,0.88,0.352,136.0,0.0,75.0,4,5056329505882
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,0.0,0.0,597.0493601720625,2.9960358497069977,45.5032693093584,2,8033406261579
355.2,0.0,0.0,85.0,0.0,0.0,0.5,0.2,355.2,6.0,45.5032693093584,2,6952976700092
345.0,2.5999999046326,1.0,70.0,22.0,7.1999998092651,0.23,0.092,345.0,0.0,25.0,2,8413080012559
345.0,2.0,0.43000000715256,64.0,3.0,12.5,6.061229070705468,2.4244916282821873,345.0,2.9960358497069977,45.5032693093584,2,8422791001318
362.0,1.3,0.2,73.0,3.0,13.0,0.007,0.0028,362.0,-4.0,45.5032693093584,2,8008857119366
343.0,0.7,0.2,76.0,0.0,7.4,0.01,0.004,1455.0,-1.0,12.0,2,9788479717285
365.0,1.1,0.22,75.0,3.6,13.4,0.01,0.004,365.0,-3.0,45.5032693093584,2,8033712791029
164.0,0.0,0.0,38.0,0.0,3.0,0.0,0.0,164.0,1.0,-2.0,4,8986698356020
209.0,16.6,6.2,4.4,2.6,10.5,2.7,1.08,209.0,18.0,45.5032693093584,4,8436578480593
357.0,2.0,0.4,74.0,2.1,8.0,0.01,0.004,1513.0,-5.0,104.0,2,8422410343454
356.0,5.6999998092651,0.80000001192093,61.0,15.0,11.0,6.061229070705468,2.4244916282821873,356.0,2.9960358497069977,76.0,2,8480012032398
372.0,7.0,1.3,59.0,0.7,14.0,6.061229070705468,2.4244916282821873,372.0,2.9960358497069977,45.5032693093584,2,8426904176832
366.0,0.5,0.10000000149012,80.0,0.20000000298023,6.6999998092651,6.061229070705468,2.4244916282821873,366.0,2.9960358497069977,12.0,2,8410657701021
344.7,1.0,0.3,75.8,0.1,7.4,0.01,0.004,344.7,-1.0,7.0,2,0757284136337
492.0,33.0,8.0,35.0,15.0,15.0,1.0,0.4,492.0,15.0,40.0,1,8425402020005
345.0,2.5999999046326,1.0,70.0,22.0,7.1999998092651,0.23,0.092,345.0,5.0,25.0,0,8480024754370
358.0,1.1,0.22,80.1,0.14,6.3,6.061229070705468,2.4244916282821873,358.0,2.9960358497069977,-2.0,2,8422197003046
348.0,0.8,0.2,77.0,0.6,7.2,0.0,0.0,348.0,-2.0,12.0,2,2763719505065
182.0,2.7000000476837,0.30000001192093,36.0,0.10000000149012,3.4000000953674,0.3,0.12,182.0,1.0,12.0,4,06507537
348.0,2.7999999523163,0.5799999833107,72.0,1.0700000524521,6.1999998092651,6.061229070705468,2.4244916282821873,348.0,2.9960358497069977,12.0,2,8436012944391
300.0,0.0,0.0,40.0,4.0,6.0,3.0,1.2,300.0,2.9960358497069977,62.0,2,0850005911180
359.0,3.3,1.0,68.0,3.5,12.0,0.08,0.032,1514.0,-5.0,45.5032693093584,2,8170000063021
435.0,34.2,9.5,4.11,2.3,16.0,6.061229070705468,2.4244916282821873,435.0,2.9960358497069977,15.0,1,8436015610439
453.0,18.0,3.3,66.0,25.0,5.3,0.77,0.308,453.0,16.0,25.0,0,8423086021264
450.0,31.0,3.2,5.0,1.0,20.0,0.0,0.0,450.0,3.0,15.0,1,5710558000104
376.0,2.9,1.0,73.0,25.0,10.0,0.28,0.112,376.0,5.0,25.0,0,8413080012566
175.0,2.7,0.4,33.0,0.1,3.7,0.66,0.264,175.0,2.0,-2.0,4,8411942550102
181.0,0.69999998807907,0.10000000149012,8.3999996185303,5.5,0.69999998807907,0.1,0.04,181.0,3.0,52.0,4,9817120900100
370.0,2.9,0.6,73.8,1.0,7.9,6.061229070705468,2.4244916282821873,370.0,2.9960358497069977,13.0,2,8436015596689
444.0,30.5,0.4,37.4,0.4,22.3,0.0,0.0,444.0,0.0,30.0,1,8414606423088
493.0,23.2,7.7,57.9,20.5,9.9,0.03,0.012,493.0,12.0,35.0,0,4088600369013
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,45.5032693093584,2,8414892324229
117.0,14.0,0.54,1.8,0.5,24.0,2.1,0.84,117.0,5.0,79.0,4,8436015550025
60.0,0.8,0.2,10.4,3.9,2.0,0.3,0.12,60.0,-5.0,71.0,4,8422791012178
267.0,2.0,0.4,49.0,2.2,9.3,6.061229070705468,2.4244916282821873,267.0,2.9960358497069977,45.5032693093584,2,8033275323026
341.0,1.5,0.35,68.0,2.6,12.0,10.0,4.0,341.0,-5.0,45.5032693093584,2,8422791003909
356.0,1.2,0.26,70.6,3.53,14.0,6.061229070705468,2.4244916282821873,356.0,2.9960358497069977,60.0,2,8032715810348
365.0,1.3,0.2,78.6,0.1,7.1,6.061229070705468,2.4244916282821873,365.0,2.9960358497069977,13.0,2,8414606882366
406.0,34.0,8.9,7.0,0.1,20.0,6.061229070705468,2.4244916282821873,406.0,2.9960358497069977,44.0,1,8436570763410
362.0,5.8,0.7,61.0,15.0,11.0,0.02,0.008,362.0,-3.0,76.0,2,8437010103506
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,18.0,2,8436542192286
351.0,1.7,0.5,69.0,4.9,12.5,0.02,0.008,351.0,-5.0,45.5032693093584,2,8410069016638
385.0,3.2,0.4,79.7,24.8,7.0,0.98,0.392,385.0,13.0,25.0,0,2300059206858
373.0,2.9,0.5,77.0,0.8,7.9,6.061229070705468,2.4244916282821873,373.0,2.9960358497069977,45.5032693093584,2,8435037841661
51.0,1.0,0.2,9.0,4.2,1.0,6.061229070705468,2.4244916282821873,51.0,2.9960358497069977,52.0,4,8422584316636
385.0,1.2,0.3,85.9,0.5,6.9,0.31,0.124,385.0,1.0,58.0,2,15823595
354.0,1.7,0.3,73.3,1.3,10.2,6.061229070705468,2.4244916282821873,354.0,2.9960358497069977,45.5032693093584,2,8032942611930
350.0,1.2,0.4,76.0,0.5,8.4,6.061229070705468,2.4244916282821873,350.0,2.9960358497069977,-2.0,2,4337182134541
380.0,1.1,0.2,85.0,27.0,5.4,0.83,0.332,380.0,12.0,25.0,0,5057627201452
534.0,54.0,3.7,28.8,1.6,18.3,6.061229070705468,2.4244916282821873,534.0,2.9960358497069977,29.0,1,8435107627829
629.0,55.0,8.1,6.0,0.0,26.0,0.04,0.016,2603.0,12.0,39.0,1,8437016495773
427.0,13.0,1.4,66.0,22.0,9.4,0.03,0.012,427.0,0.0,25.0,0,8435173013977
500.0,1.3,0.1,22.0,3.5,3.0,0.53,0.212,500.0,2.0,71.0,2,4337182035220
520.0,30.8,0.0,40.0,0.0,24.0,0.0,0.0,520.0,1.0,15.0,1,7709276347354
52.0,0.9,0.1,11.0,7.5,0.0,6.061229070705468,2.4244916282821873,52.0,2.9960358497069977,59.0,4,8480013341536
351.0,1.3,0.3,74.3,1.0,10.4,6.061229070705468,2.4244916282821873,351.0,2.9960358497069977,77.0,2,8426281000102
339.2182325527606,2.4,1.8769132209561203,55.75208659200276,2.2,2.2,40.0,16.0,597.0493601720625,2.9960358497069977,45.5032693093584,2,7500478019304
356.0,1.1,0.0,78.0,0.0,6.7,0.0,0.0,356.0,0.0,13.0,2,8428106005507
48.0,0.7,0.1,9.1,5.0,1.2,6.061229070705468,2.4244916282821873,48.0,2.9960358497069977,52.0,4,8410128670269
368.0,4.0,0.5,70.0,2.0,13.0,6.061229070705468,2.4244916282821873,368.0,2.9960358497069977,33.0,2,8414606366293
392.0,8.0,4.5,65.0,19.0,10.0,6.061229070705468,2.4244916282821873,392.0,2.9960358497069977,25.0,0,5053823179335
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,0.0,0.0,597.0493601720625,2.9960358497069977,15.0,2,8420535830828
375.0,8.1,4.3,63.3,20.0,9.6,7.3,2.92,375.0,22.0,76.0,0,8437017417552
397.0,3.6,2.1,83.0,22.0,7.2,0.59,0.236,397.0,12.0,25.0,0,8433329121286
399.0,3.4,0.5,83.0,0.6,7.7,0.9,0.36,399.0,3.0,43.0,2,3175681279001
347.0,1.9,0.4,67.0,3.2,12.0,0.05,0.02,347.0,-6.0,45.5032693093584,2,7480046065943
47.0,0.8,0.2,8.5,5.1,1.2,6.061229070705468,2.4244916282821873,47.0,2.9960358497069977,52.0,4,04957520
349.0,1.5,0.3,70.0,2.9,12.0,0.03,0.012,349.0,-4.0,45.5032693093584,2,8410693802584
270.0,17.1,2.6,4.0,1.5,24.3,1.28,0.512,270.0,5.0,79.0,2,8428159114683
522.0,32.1,0.0,35.3,0.0,22.8,0.0,0.0,522.0,1.0,30.0,1,8445303150007
339.2182325527606,8.9,0.1,69.0,7.01385520495312,7.1,15.75,6.3,1147.0,2.9960358497069977,67.0,2,7790199603511
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,-2.0,2,00643324200121000873
573.0,49.7,6.9,23.5,0.3,17.7,6.061229070705468,2.4244916282821873,573.0,2.9960358497069977,26.0,1,8436539961550
345.0,1.0,0.0,75.0,0.9,6.0,0.0,0.0,345.0,1.0,13.0,2,8436036545178
48.0,0.9,0.2,8.4,5.5,1.2,6.061229070705468,2.4244916282821873,48.0,2.9960358497069977,52.0,4,59867036
355.0,1.6,0.6,70.7,4.11,14.4,0.0,0.0,355.0,-1.0,45.5032693093584,2,8437017481270
375.0,2.0,0.0,75.0,3.2000000476837,12.5,0.0,0.0,375.0,-1.0,45.5032693093584,2,2004060039251
344.0,2.0,0.5,68.0,3.5,12.0,0.03,0.012,1458.0,-4.0,65.0,2,8410069014627
460.0,17.0,3.6,63.0,21.0,9.0,0.24,0.096,460.0,13.0,62.0,0,8437010103483
35.0,2.6,0.6,74.0,3.0,0.01,6.061229070705468,2.4244916282821873,35.0,2.9960358497069977,-2.0,4,8414606882373
354.0,0.4,0.0,80.4,0.2,6.7,0.0,0.0,354.0,0.0,7.0,2,8016225246712
210.0,8.3,0.9,30.0,0.0,3.7,0.0,0.0,210.0,0.0,-2.0,4,00643323500121000974
412.0,6.9,3.9,77.0,23.0,8.8,0.88,0.352,412.0,16.0,25.0,0,8430807030351
337.0,1.7,0.1,76.0,0.1,8.0,0.0,0.0,337.0,0.0,-2.0,2,8435173013533
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,27.0,2,8436545620960
900.0,100.0,11.0,0.0,0.0,0.0,0.0,0.0,900.0,11.0,38.0,1,8425402529614
349.0,1.8,0.4,69.0,2.1,12.0,0.0,0.0,1477.0,-5.0,66.0,2,8011033004509
46.0,1.4,0.2,7.6,5.2,0.7,0.13,0.052,46.0,1.0,67.0,4,7305025783567
900.0,100.0,9.3,0.0,0.0,0.0,6.061229070705468,2.4244916282821873,900.0,2.9960358497069977,23.0,1,8414606731763
476.0,20.0,12.0,66.0,30.0,7.2,0.15,0.06,476.0,21.0,43.0,0,8412222040184
348.0,0.7,0.1,78.0,0.0,6.8,6.061229070705468,2.4244916282821873,348.0,2.9960358497069977,12.0,2,8435465810925
353.0,0.8,0.4,71.0,3.6,12.0,0.0,0.0,353.0,-1.0,45.5032693093584,2,8007290000545
349.0,1.5,0.3,70.0,2.9,12.0,0.03,0.012,349.0,-4.0,60.0,2,8410693802607
486.0,30.7,3.3,42.1,0.0,16.5,6.061229070705468,2.4244916282821873,486.0,2.9960358497069977,30.0,1,8426633002747
463.0,33.9,4.0,2.6,0.4,29.6,22.0,8.8,463.0,13.0,30.0,1,8413740400061
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,25.0,2,6226322800881
340.0,0.9,0.2,75.0,0.0,15.0,0.0,0.0,340.0,-1.0,12.0,2,8433329127059
210.0,8.3,0.9,30.0,0.0,3.7,0.0,0.0,210.0,0.0,-2.0,4,00643331200121000965
170.0,2.6,0.3,7.8,0.2,28.0,1.8,0.72,170.0,3.0,76.0,4,8480000046444
387.0,3.9,1.5,77.0,26.0,8.3,0.48,0.192,387.0,7.0,25.0,0,8480010647464
351.0,2.4,0.8,73.7,0.8,7.5,0.0,0.0,351.0,-2.0,12.0,2,8001420010268
226.25,0.875,0.125,50.625,0.0,3.5625,0.625,0.25,226.25,-3.0,12.0,2,8056736640104
540.0,33.0,7.0,45.0,5.0,12.0,0.21,0.084,540.0,8.0,61.0,1,8436583955567
274.0,15.0,1.8,7.6,1.2,26.0,1.8,0.72,274.0,9.0,79.0,2,8412170033306
629.0,55.0,8.2,6.0,0.0,26.0,6.061229070705468,2.4244916282821873,629.0,2.9960358497069977,11.0,1,8426684304104
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,45.5032693093584,2,4009013910142
70.0,1.9,1.3,10.8,9.7,2.0,0.1,0.04,70.0,2.0,52.0,4,7702001161157
52.0,1.0,0.1,10.0,4.0,0.3,6.061229070705468,2.4244916282821873,52.0,2.9960358497069977,59.0,4,8423352104172
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,79.0,2,8436583954386
569.0,48.7,23.9,8.7,6.5,14.6,0.3,0.12,569.0,14.0,45.5032693093584,1,4260431682480
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,27.0,2,8436545621608
351.0,0.5,0.1,81.4,7.6,5.1,0.19,0.076,351.0,-3.0,45.5032693093584,2,8412680213816
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,45.5032693093584,2,8059519340031
355.0,1.5,0.3,71.0,3.0,13.0,0.01,0.004,355.0,-4.0,45.5032693093584,2,8008120751675
344.0,2.0,0.5,68.0,3.5,12.0,0.025,0.01,344.0,-4.0,60.0,2,8410361007976
339.2182325527606,2.2,0.4,43.0,0.8,5.3,0.98,0.392,965.0,-2.0,43.0,2,18422424430093
349.0,2.5,0.5,72.0,0.5,8.2,0.03,0.012,349.0,-3.0,12.0,2,3458495114677
455.0,29.5,2.8,37.4,2.7,22.3,6.061229070705468,2.4244916282821873,455.0,2.9960358497069977,30.0,1,8436577812531
490.0,30.8,3.2,43.8,0.0,16.0,19.0,7.6,2058.0,14.0,15.0,1,8414606837700
72.0,0.5,0.1,15.0,1.0,2.0,6.061229070705468,2.4244916282821873,72.0,2.9960358497069977,71.0,4,8413163950105
384.0,6.7,0.7,64.0,3.1,12.0,6.061229070705468,2.4244916282821873,384.0,2.9960358497069977,18.0,2,8426904177761
476.0,21.0,13.0,64.0,33.0,0.43,6.0,2.4,476.0,29.0,43.0,0,16988354
456.0,33.8,3.0,0.7,0.7,20.2,6.061229070705468,2.4244916282821873,456.0,2.9960358497069977,15.0,1,8436012948306
349.0,15.0,0.3,70.0,2.9,12.0,6.061229070705468,2.4244916282821873,349.0,2.9960358497069977,45.5032693093584,2,9050482043676
388.0,0.49,0.49,78.8,1.93,9.53,0.79,0.316,388.0,2.0,45.5032693093584,2,8476276518020
108.02,5.7,0.98,63.87,0.96,13.32,6.061229070705468,2.4244916282821873,108.02,2.9960358497069977,45.5032693093584,2,8436558900202
349.0,2.5,0.5,72.0,0.5,8.2,6.061229070705468,2.4244916282821873,349.0,2.9960358497069977,27.0,2,8436579070991
361.0,7.6,3.9,59.0,15.0,9.1,6.061229070705468,2.4244916282821873,361.0,2.9960358497069977,25.0,2,3492217107240
367.0,2.3,0.4,71.0,3.0,12.0,6.061229070705468,2.4244916282821873,367.0,2.9960358497069977,45.5032693093584,2,8414606366385
344.0,22.0,0.5,64.0,1.7,12.6,6.061229070705468,2.4244916282821873,344.0,2.9960358497069977,45.5032693093584,2,8445303150434
348.0,2.0,0.5,71.0,2.0,9.1,0.38,0.152,348.0,-5.0,45.5032693093584,2,8436551770956
339.2182325527606,7.65050532628694,0.0,55.75208659200276,0.0,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,45.5032693093584,2,8059020620202
345.0,1.1,0.3,77.2,2.5,6.5,6.061229070705468,2.4244916282821873,345.0,2.9960358497069977,27.0,2,8436580430524
575.0,48.0,6.7,8.7,0.3,20.0,6.061229070705468,2.4244916282821873,575.0,2.9960358497069977,30.0,1,8437018043231
356.0,0.9,0.3,72.7,3.1,11.7,0.1,0.04,356.0,-1.0,45.5032693093584,2,6920802305759
315.0,1.0,0.0,67.2,0.0,9.3,1.778,0.7112,315.0,5.0,45.5032693093584,2,6925487977000
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,25.0,2,7501008041321
900.0,100.0,12.1,0.0,0.0,0.0,0.0,0.0,900.0,11.0,23.0,1,8436012947712
346.0,1.2,0.3,77.0,0.5,7.0,0.0125,0.005,346.0,0.0,12.0,2,8430173147950
375.0,1.5,0.3,79.0,15.0,9.0,1.1,0.44,375.0,7.0,25.0,2,5059319018119
70.0,2.33,0.2,70.58,7.84,14.54,6.061229070705468,2.4244916282821873,70.0,2.9960358497069977,45.5032693093584,2,8436541870680
388.888888888889,16.3888891537984,1.8769132209561203,9.72222222222222,1.94444441133075,41.6666666666667,6.061229070705468,2.4244916282821873,388.888888888889,2.9960358497069977,45.5032693093584,1,8412181420812
455.0,15.0,8.4,72.0,22.0,0.11,7.1,2.84,455.0,25.0,43.0,0,8423207211369
180.0,7.0,1.1,23.7,2.0,5.0,1.2,0.48,180.0,5.0,12.0,4,8436554913398
363.0,2.8,0.6,75.0,1.0,1.7,1.4,0.56,363.0,4.0,43.0,2,7577525094553
344.0,1.0,0.2,75.0,0.5,7.6,0.0,0.0,344.0,0.0,12.0,2,8413080330059
485.0,21.93,7.0,59.27,3.86,11.31,0.36,0.144,485.0,10.0,45.5032693093584,0,8436604570106
339.2182325527606,11.0,1.5,64.0,3.0,11.0,2.3,0.92,1709.0,13.0,67.0,2,8004583589053
399.0,5.5,0.9,77.0,0.9,8.4,0.28,0.112,399.0,-4.0,43.0,2,3415903044490
381.0,6.3,1.3,65.7,9.0,10.4,0.7,0.28,381.0,-1.0,45.5032693093584,2,2300059205509
641.0,58.0,7.9,1.3,0.7,21.0,6.061229070705468,2.4244916282821873,641.0,2.9960358497069977,30.0,1,8422791012284
60.0,0.2,0.1,13.0,0.4,1.5,0.2,0.08,60.0,2.9960358497069977,62.0,4,56659849
363.0,1.1,0.3,78.0,2.1,9.7,6.061229070705468,2.4244916282821873,363.0,2.9960358497069977,45.5032693093584,2,8033829389126
345.0,1.1,0.3,77.2,2.5,6.5,6.061229070705468,2.4244916282821873,345.0,2.9960358497069977,27.0,2,8445303150533
352.0,0.1,0.1,76.3,0.0,6.5,6.061229070705468,2.4244916282821873,352.0,2.9960358497069977,27.0,2,8445303150380
348.0,0.0,0.0,79.0,0.0,7.0,0.0,0.0,348.0,-1.0,12.0,2,8850187401501
367.0,29.2,19.2,1.4,0.5,24.5,6.061229070705468,2.4244916282821873,367.0,2.9960358497069977,45.5032693093584,1,2350022010760
344.0,2.0,0.5,68.0,3.5,12.0,6.061229070705468,2.4244916282821873,344.0,2.9960358497069977,45.5032693093584,2,8410069000781
310.0,0.4,0.0,76.0,7.01385520495312,0.8,22.5,9.0,310.0,2.9960358497069977,77.0,2,8429837003633
344.0,2.0,0.5,68.0,3.5,3.5,6.061229070705468,2.4244916282821873,344.0,2.9960358497069977,45.5032693093584,2,8410089018957
431.04,19.84,1.97,42.66,17.32,10.7,6.061229070705468,2.4244916282821873,431.04,2.9960358497069977,45.5032693093584,0,8445225127422
216.0,6.1,0.9,33.1,1.9,7.1,1.9,0.76,216.0,6.0,45.5032693093584,4,8436554543441
345.0,1.8,0.5,70.0,1.8,11.8,0.95,0.38,345.0,3.0,45.5032693093584,2,8414452011606
388.0,2.7,1.1,81.0,29.0,7.6,0.29,0.116,388.0,8.0,45.5032693093584,0,8436551459615
169.0,0.4,0.0,35.0,0.0,6.6,0.5,0.2,169.0,0.0,45.5032693093584,4,8436566220439
136.0,2.0,0.4,70.0,4.0,12.0,6.061229070705468,2.4244916282821873,136.0,2.9960358497069977,45.5032693093584,2,8414892499545
335.0,2.2,0.3,61.0,4.3,13.0,6.061229070705468,2.4244916282821873,335.0,2.9960358497069977,45.5032693093584,2,8436582240091
513.0,27.0,9.0,56.0,25.0,12.0,0.44,0.176,513.0,20.0,45.5032693093584,0,8437017704478
504.0,28.0,7.5,50.0,8.0,10.0,6.061229070705468,2.4244916282821873,504.0,2.9960358497069977,25.0,1,0724373646701
389.02,7.22,0.79,63.14,0.38,11.92,0.0,0.0,389.02,-6.0,45.5032693093584,2,6495587248176
366.0,1.1,0.0,76.0,1.3,0.5,11.5,4.6,366.0,14.0,45.5032693093584,2,6944269302397
393.0,4.4,2.2,77.0,20.0,9.2,0.21,0.084,393.0,0.0,45.5032693093584,2,2968589002991
389.0,7.5,1.6,30.0,0.7,47.0,1.7,0.68,389.0,7.0,25.0,1,5056329510145
456.0,27.4,4.2,46.0,27.6,4.6,0.51,0.204,456.0,17.0,28.0,0,8437023584040
520.4,38.3,5.4,29.1,20.1,14.0,6.061229070705468,2.4244916282821873,520.4,2.9960358497069977,11.0,1,8436015594401
356.0,1.2,0.3,78.0,0.0,1.2,0.0,0.0,356.0,3.0,45.5032693093584,2,8412224033726
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,45.5032693093584,2,8414354422531
393.0,3.5,0.6,81.0,0.5,3.0,7.8,3.12,393.0,14.0,43.0,2,3415207000062
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,45.5032693093584,2,7501058643230
354.0,1.5,0.3,71.0,3.5,13.0,6.061229070705468,2.4244916282821873,354.0,2.9960358497069977,45.5032693093584,2,8433329133623
390.0,5.8,1.0,66.0,4.6,13.0,0.2,0.08,390.0,-5.0,45.5032693093584,2,15611
445.0,15.8,6.6,62.0,27.2,9.4,0.47,0.188,445.0,14.0,25.0,0,8996799322473
416.0,4.3,4.3,27.0,18.0,9.8,6.061229070705468,2.4244916282821873,416.0,2.9960358497069977,25.0,0,09474
348.0,7.0,1.3,58.7,0.7,13.5,6.061229070705468,2.4244916282821873,348.0,2.9960358497069977,45.5032693093584,2,8436012944803
900.0,100.0,19.3,0.0,0.0,0.0,0.0,0.0,900.0,12.0,23.0,1,2552313008627
362.0,2.6,0.6,54.9,0.0,27.2,6.061229070705468,2.4244916282821873,362.0,2.9960358497069977,30.0,2,8437017599227
397.5,7.5,1.95,60.7,1.29,16.0,11.38,4.552,397.5,10.0,45.5032693093584,2,8436582770567
475.0,31.1,2.5,39.6,9.3,13.8,6.061229070705468,2.4244916282821873,475.0,2.9960358497069977,25.0,1,8411058003318
385.0,9.4,1.6,37.0,3.7,32.0,0.11,0.044,385.0,-5.0,45.5032693093584,2,8436552203804
373.0,80.0,2.5,3.5,0.0,8.0,0.3,0.12,373.0,2.0,45.5032693093584,1,5054563019561
559.0,50.4,6.8,10.2,0.2,18.0,6.061229070705468,2.4244916282821873,559.0,2.9960358497069977,26.0,1,8426904175293
349.0,1.5,0.3,70.0,2.9,12.0,6.061229070705468,2.4244916282821873,349.0,2.9960358497069977,45.5032693093584,2,8410693013218
869.0,9.0,2.8,61.0,12.0,9.0,9.0,3.6,869.0,19.0,40.0,0,8052204793662
69.0,2.1,0.4,8.6,4.1,2.3,0.38,0.152,69.0,-8.0,71.0,4,8421691557215
342.0,1.9,0.4,70.1,0.83,8.6,6.061229070705468,2.4244916282821873,342.0,2.9960358497069977,66.0,2,8002960540512
34.0,0.6,0.1,6.6,1.7,0.6,0.16,0.064,34.0,0.0,52.0,4,8410285100128
344.0,2.0,0.5,68.0,3.5,12.0,0.03,0.012,344.0,-4.0,45.5032693093584,2,8410069318060
